address,postal,city,lat,lon
1 Belmont St,M5R 1P8,Toronto,43.6754299,-79.3892173
180 St George St,M5R 2N3,Toronto,43.6688615,-79.40075619999999
270 Hastings Ave,M4L 2M1,Toronto,43.6713002,-79.3324403
587 Palmerston Ave,M6G 2P6,Toronto,43.6659375,-79.41392359999999
77 Montclair Ave,M5P 1P5,Toronto,43.6873492,-79.4140139
8 Gardiner Rd,M5P 3B3,Toronto,43.7003936,-79.4192616
1 Close Ave,M6K 2V2,Toronto,43.6338954,-79.4331177
84 Heddington Ave,M5N 2K8,Toronto,43.7055067,-79.4147151
51 Vernon St,M6P 1S9,Toronto,43.6631539,-79.47971
469 Roxton Rd,M6G 3R5,Toronto,43.660224,-79.42339810000001
340 Queen St E,M5A 1S8,Toronto,43.65562569999999,-79.36477599999999
206 Rosemary Rd,M5P 3E1,Toronto,43.6946393,-79.42064580000002
113 Dunvegan Rd,M4V 2P9,Toronto,43.6914448,-79.4068217
557 King St W,M5V 1M1,Toronto,43.6444858,-79.39925579999999
2457 Dundas St W,M6P 1X3,Toronto,43.6593406,-79.4536547
35 Hook Ave,M6P 1T3,Toronto,43.6657139,-79.4607079
142 Marion St,M6R 1E7,Toronto,43.6413333,-79.4464586
705 Craven Rd,M4L 2Z7,Toronto,43.67559440000001,-79.3223612
64 Westmoreland Ave,M6H 2Z7,Toronto,43.6626439,-79.4313679
3 Roblocke Ave,M6G 3R6,Toronto,43.6633228,-79.4242252
743 Avenue Rd,M5P 2J9,Toronto,43.696419,-79.4048229
636 Huron St,M5R 2R9,Toronto,43.6737311,-79.4044141
431 Beresford Ave,M6S 3B6,Toronto,43.6570452,-79.4800915
26 Douro St,M6K 3M4,Toronto,43.64085619999999,-79.4126541
215 Glenlake Ave,M6P 1E9,Toronto,43.65788939999999,-79.4630968
183 Bellwoods Ave,M6J 2P8,Toronto,43.65126009999999,-79.4127
56 Harriet St,M4L 2E9,Toronto,43.6722407,-79.3320992
337 Melita Ave,M6G 3X1,Toronto,43.6736741,-79.4255675
503 Vesta Dr,M5P 2R8,Toronto,43.7004177,-79.4199895
144 Quebec Ave,M6P 2T3,Toronto,43.6566735,-79.4685097
416 Palmerston Blvd,M6G 2N8,Toronto,43.6602639,-79.4121546
937 Queen St W,M6J 1G7,Toronto,43.6451792,-79.41344389999999
1270 Lake Shore Blvd W,M6K 2M9,Toronto,43.6324704,-79.4305232
56 Braeside Rd,M4N 1X7,Toronto,43.7308832,-79.39189089999999
120 Lauder Ave,M6H 3E5,Toronto,43.6777531,-79.4396877
387 Queen St W,M5V 2A5,Toronto,43.6490523,-79.394189
2C Tacoma Ave,M4T 2B2,Toronto,43.6826673,-79.38950489999999
126 Symington Ave,M6P 3W4,Toronto,43.6604379,-79.44928139999999
31 Rockwell Ave,M6N 1N7,Toronto,43.6772374,-79.46003879999999
187 Niagara St,M5V 1C9,Toronto,43.6421595,-79.4071441
266 Dunn Ave,M6K 2R9,Toronto,43.6407426,-79.434564
714 Ossington Ave,M6G 3T7,Toronto,43.6614097,-79.4255982
153 Gore Vale Ave,M6J 2R5,Toronto,43.65026109999999,-79.41310279999999
37 Chester Ave,M4K 2Z8,Toronto,43.6785103,-79.3521406
727 St Clarens Ave,M6H 3X2,Toronto,43.6659581,-79.444666
11 Pauline Ave,M6H 3M7,Toronto,43.6601075,-79.4375666
19 Byron Ave,M4J 3T7,Toronto,43.680392,-79.3350131
500 Lansdowne Ave,M6H 3Y3,Toronto,43.6575974,-79.4427389
525 Eglinton Ave W,M5N 1B1,Toronto,43.703256,-79.4139126
668 Milverton Blvd,M4C 1X9,Toronto,43.6886856,-79.31602280000001
79 Crawford St,M6J 2V1,Toronto,43.6437984,-79.414358
286 Fairlawn Ave,M5M 1T1,Toronto,43.7289603,-79.41369
65 Leslie St,M4M 3C3,Toronto,43.6625075,-79.3297001
79A Jameson Ave,M6K 2W7,Toronto,43.6342041,-79.4345833
47 Spruce Hill Rd,M4E 3G2,Toronto,43.6739137,-79.2891795
41 Laughton Ave,M6N 2W8,Toronto,43.6690688,-79.4549954
1200 Queen St W,M6J 1J6,Toronto,43.6427529,-79.4266608
296 Lytton Blvd,M5N 1R6,Toronto,43.7132811,-79.4162824
43 Fermanagh Ave,M6R 1M1,Toronto,43.6467754,-79.44579790000002
36 Brad St,M6P 1N1,Toronto,43.6632148,-79.458399
1223 Yonge St,M4T 1W4,Toronto,43.6833687,-79.39201729999999
171B Roncesvalles Ave,M6R 2L2,Toronto,43.6443472,-79.4481491
61 Caledonia Rd,M6E 4S3,Toronto,43.6771154,-79.4552508
145 Hampton Ave,M4K 2Z3,Toronto,43.6761455,-79.3519779
288 Gerrard St E,M5A 2G4,Toronto,43.6623834,-79.3676897
208 Emerson Ave,M6H 3T6,Toronto,43.6662509,-79.4440286
36 Haslett Ave,M4L 3R2,Toronto,43.6737247,-79.3066794
242 Danforth Ave,M4K 1N6,Toronto,43.6772815,-79.3549671
55 Winthorpe Rd,M4E 2Y7,Toronto,43.6788117,-79.2953617
62 Alton Ave,M4L 2M2,Toronto,43.6654414,-79.32883819999999
38 1/2 Wardell St,M4M 2K5,Toronto,43.6611994,-79.34626320000001
321 Craven Rd,M4L 2Z5,Toronto,43.6706973,-79.320337
35 Fennings St,M6J 3B9,Toronto,43.644993,-79.4213764
171 Milverton Blvd,M4J 1V2,Toronto,43.6843099,-79.3347476
126 Bingham Ave,M4E 3R3,Toronto,43.68149529999999,-79.285656
1702 Danforth Ave,M4C 1H8,Toronto,43.6842122,-79.3205957
70 Roehampton Ave,M4R 2E9,Toronto,43.70895540000001,-79.3960994
574 Ontario St,M4X 1M7,Toronto,43.6668371,-79.3720766
10 Albertus Ave,M4R 1J4,Toronto,43.7147227,-79.40057879999999
37 Riverside Cres,M6S 1B5,Toronto,43.6411541,-79.4842358
128A Ferrier Ave,M4K 3H4,Toronto,43.6818817,-79.3498324
60 Beatrice St,M6J 2T3,Toronto,43.6525694,-79.41602859999999
40 Austin Ave,M4M 1V6,Toronto,43.6673428,-79.338453
465 Ossington Ave,M6G 3T3,Toronto,43.6550933,-79.4227963
143 Medland St,M6P 2N4,Toronto,43.6625279,-79.4653757
248B Broadway Ave,M4P 1V9,Toronto,43.71274750000001,-79.387343
686 Woodbine Ave,M4E 2J1,Toronto,43.6790499,-79.3102782
2 Lola Rd,M5P 1E4,Toronto,43.70187749999999,-79.3976497
198 Emerson Ave,M6H 3T6,Toronto,43.6659903,-79.4440168
406 Bartlett Ave N,M6H 3G7,Toronto,43.6728002,-79.43823700000002
334-336 Dundas St W,M5T 1G5,Toronto,43.65425690000001,-79.392479
501 Yonge St,M4Y 1Y4,Toronto,43.6631962,-79.3835684
128 Harrison St,M6J 2A3,Toronto,43.6508546,-79.4226187
31 Brookmount Rd,M4L 3M9,Toronto,43.66953669999999,-79.30828910000001
45A Stafford St,M6J 2R7,Toronto,43.6430633,-79.41067919999999
28 Cummings St,M4M 1M8,Toronto,43.6628698,-79.3472267
141 Boulton Ave,M4M 2J6,Toronto,43.6630506,-79.3479873
175 Dawlish Ave,M4N 1H6,Toronto,43.7219585,-79.3914709
33 Armstrong Ave,M6H 1V9,Toronto,43.6641407,-79.4391048
48 Boston Ave,M4M 2T9,Toronto,43.6628219,-79.3397282
173 Roxborough St W,M5R 1T9,Toronto,43.6766265,-79.3970409
126 Close Ave,M6K 2V5,Toronto,43.6377562,-79.4350608
335 Woodbine Ave,M4L 1P6,Toronto,43.6717078,-79.3067829
818 Gerrard St E,M4M 1Y7,Toronto,43.6675197,-79.3441574
213 St Clair Ave W,M4V 1R3,Toronto,43.6859507,-79.4041495
21 Lower Sherbourne St,M5A 3W9,Toronto,43.6461351,-79.3662837
72 Dunn Ave,M6K 2R6,Toronto,43.633958,-79.4319831
232 Glen Rd,M4W 2X3,Toronto,43.68732809999999,-79.37179189999999
130 Boon Ave,M6E 3Z5,Toronto,43.680627,-79.4478414
16 Lightbourn Ave,M6H 3P3,Toronto,43.66920570000001,-79.4425425
190 Neville Park Blvd,M4E 3P8,Toronto,43.6775117,-79.28355169999999
167 Rusholme Rd,M6H 2Y6,Toronto,43.6557494,-79.4287384
120 Hampton Ave,M4K 2Z1,Toronto,43.6754869,-79.3522751
659 Euclid Ave,M6G 2T8,Toronto,43.6633045,-79.41422349999999
99 Beaconsfield Ave,M6J 3J3,Toronto,43.6466036,-79.4260018
27 Maria St,M6P 1W1,Toronto,43.6661796,-79.4742583
438 Ashdale Ave,M4L 2Z2,Toronto,43.6765793,-79.3238688
1288 Danforth Ave,M4J 1M6,Toronto,43.6821687,-79.3302011
591 Sherbourne St,M4X 1K7,Toronto,43.67087919999999,-79.3760118
1247 St Clair Ave W,M6E 1B8,Toronto,43.6770828,-79.4459471
50 Glenwood Ave,M6P 3C6,Toronto,43.65764,-79.477293
477 Queen St E,M5A 1T9,Toronto,43.6566599,-79.3591479
258 Glengrove Ave W,M5N 1W1,Toronto,43.7168854,-79.41478459999999
211 Close Ave,M6K 2V6,Toronto,43.6402221,-79.43551040000001
277 Grace St,M6G 3A7,Toronto,43.6588731,-79.4168856
166 Wallace Ave,M6H 1V2,Toronto,43.66281480000001,-79.44319589999999
97 Dewson St,M6H 1H2,Toronto,43.6557942,-79.42842569999999
1905 Danforth Ave,M4C 1J5,Toronto,43.6846998,-79.316474
1 Norwood Ter,M4E 2G8,Toronto,43.6847644,-79.3028176
9 Hendrick Ave,M6G 3S3,Toronto,43.6786588,-79.4303271
60 Wellesley St E,M4Y 1G2,Toronto,43.6657272,-79.3819649
3154 Yonge St,M4N 2K6,Toronto,43.7270895,-79.4027282
779 Markham St,M6G 2M4,Toronto,43.6690283,-79.41378069999999
73 Mayfield Ave,M6S 1K7,Toronto,43.6477964,-79.48230819999999
11 Cortland Ave,M4R 1T7,Toronto,43.7235596,-79.4029743
200 Walmer Rd,M5R 3R7,Toronto,43.6756654,-79.4089546
481 Jones Ave,M4J 3G7,Toronto,43.6765423,-79.3384854
319 Scarborough Rd,M4E 3M9,Toronto,43.6817626,-79.28728869999999
29 Algarve Cres,M6N 5E7,Toronto,43.6789281,-79.466043
258 Perth Ave,M6P 3Y1,Toronto,43.6614685,-79.45099789999999
47 Whistle Post St,M4E 3W7,Toronto,43.6864374,-79.2963663
17 Mechanic Ave,M6K 2P2,Toronto,43.6470828,-79.4352586
70 Dundas St E,M5B 1C7,Toronto,43.6563247,-79.3785237
140 Glenmore Rd,M4L 3M4,Toronto,43.6796552,-79.3118482
130 Mavety St,M6P 2L9,Toronto,43.6622718,-79.4645982
94 Frizzell Ave,M4J 1E3,Toronto,43.6749809,-79.341044
171 Rushton Rd,M6G 3H9,Toronto,43.67869210000001,-79.42611629999999
65 Mc Caul St,M5T 2X1,Toronto,43.6524208,-79.3904774
52 Boon Ave,M6E 3Z3,Toronto,43.6788,-79.4471229
73 Muir Ave,M6H 1E9,Toronto,43.653444,-79.4361387
155 Ellsworth Ave,M6G 2K5,Toronto,43.6808434,-79.42464939999999
4 Golden Ave,M6R 2J4,Toronto,43.6531196,-79.4491247
213 Dovercourt Rd,M6J 3C9,Toronto,43.6472743,-79.4236279
800 Lakeshore Ave,M5V 1A1,Toronto,43.6276318,-79.38908119999999
79 Rosedale Heights Dr,M4T 1C4,Toronto,43.6871393,-79.3796079
5 Scrivener Sq,M4W 3X9,Toronto,43.6807934,-79.3899191
13 Simpson Ave,M4K 1A1,Toronto,43.6661678,-79.351858
1282 Danforth Ave,M4J 1M6,Toronto,43.6821299,-79.3303273
1245A Queen St E,M4L 1C2,Toronto,43.6632943,-79.3294531
66 Hilton Ave,M5R 3E7,Toronto,43.6801183,-79.4161661
16 Pine Ter,M4E 1J7,Toronto,43.67405610000001,-79.2874818
316 Brunswick Ave,M5R 2Y9,Toronto,43.6664162,-79.40796569999999
12 Bridgman Ave,M5R 1X2,Toronto,43.6751005,-79.4120327
507 Greenwood Ave,M4J 4A6,Toronto,43.6781087,-79.3308134
142 Old Weston Rd,M6N,Toronto,43.66818440000001,-79.4612447
681 Soudan Ave,M4S 1X7,Toronto,43.7082736,-79.3777217
101 Strathmore Blvd,M4J 1P3,Toronto,43.6814016,-79.3358499
50 Queen St W,M5H 2Y4,Toronto,43.6522093,-79.38144319999999
136 Arundel Ave,M4K 3A4,Toronto,43.6814776,-79.35241549999999
30 First Ave,M4M 1W8,Toronto,43.6649238,-79.35103509999999
69 Pendrith St,M6G 1R8,Toronto,43.66665,-79.4226898
954 Avenue Rd,M5P 2K8,Toronto,43.7025356,-79.40789439999999
1260 Bay St,M5R,Toronto,43.67109139999999,-79.39033529999999
195 Wineva Ave,M4E 2T5,Toronto,43.6728874,-79.2962189
844 Mount Pleasant Rd,M4P 2L3,Toronto,43.71005359999999,-79.3910303
143 Connolly St,M6N 1E8,Toronto,43.6717641,-79.45792449999999
735 Shaw St,M6G 3L8,Toronto,43.6619022,-79.42285249999999
73 Hillhurst Blvd,M5N 1N5,Toronto,43.711251,-79.41475899999999
31 Grenadier Rd,M6R 1R1,Toronto,43.6495638,-79.4460577
896 Eglinton Ave W,M6C 2B6,Toronto,43.7008285,-79.42731479999999
92 Evelyn Cres,M6P 3E1,Toronto,43.6584229,-79.47423359999999
38 Winona Dr,M6G 3S6,Toronto,43.6757923,-79.43081889999999
99 Marchmount Rd,M6G 2B2,Toronto,43.6738881,-79.42909039999999
59 Northcote Ave,M6J 3K2,Toronto,43.6445728,-79.4264767
107 Clifton Rd,M4T 2G3,Toronto,43.6918629,-79.3848534
291 Withrow Ave,M4J 1B6,Toronto,43.6722697,-79.340772
84 Colbeck St,M6S 1V2,Toronto,43.65454159999999,-79.4798742
41 Woodycrest Ave,M4J 3A8,Toronto,43.6815369,-79.34229979999999
27 Yorkville Ave,M4W 1L2,Toronto,43.67154530000001,-79.3887914
79 Nairn Ave,M6E 4G8,Toronto,43.6787844,-79.44919840000001
807 College St,M6G 1C9,Toronto,43.6543506,-79.42178919999999
47 Chester Hill Rd,M4K 1X4,Toronto,43.68108669999999,-79.359602
2 Givins St,M6J 2X6,Toronto,43.6448375,-79.41783699999999
120 Edith Dr,M4R 1Z2,Toronto,43.7093293,-79.40419419999999
26 Whitehall Rd,M4W 2C6,Toronto,43.6845562,-79.3818088
68 Caroline Ave,M4M 2X7,Toronto,43.6607693,-79.3349846
275 Windermere Ave,M6S 3K4,Toronto,43.646385,-79.4787157
102 Greenwood Ave,M4L 2P6,Toronto,43.66722499999999,-79.326773
1262 Yonge St,M4T 1W5,Toronto,43.6834492,-79.3923523
29 Radford Ave,M6R 1Z5,Toronto,43.653725,-79.45428129999999
1543 Dundas St E,M4L 1K6,Toronto,43.6667784,-79.3308778
691 Dovercourt Rd,M6H 2W7,Toronto,43.6598063,-79.4286504
93 Dixon Ave,M4L 1N8,Toronto,43.6700463,-79.3073962
24 Hiltz Ave,M4L 2N5,Toronto,43.6648169,-79.32671599999999
229 Jones Ave,M4M 3A5,Toronto,43.6691588,-79.3355392
22 Garnock Ave,M4K 1M2,Toronto,43.67625779999999,-79.3510273
45 The Esplanade,M5E 1W2,Toronto,43.646567,-79.3742742
111 Wheeler Ave,M4L 3V3,Toronto,43.6741204,-79.3002408
1579A Dundas St W,M6K 1T9,Toronto,43.6496945,-79.4343827
16 Garnock Ave,M4K 1M2,Toronto,43.6762713,-79.3512521
37 Glen Oak Dr,M4E 1Y4,Toronto,43.6807793,-79.30297949999999
88 Woodmount Ave,M4C 3Y2,Toronto,43.6880012,-79.3166325
54 The Esplanade,M5E 1A6,Toronto,43.6471355,-79.3744061
63 Wilson Park Rd,M6K 3B6,Toronto,43.6385128,-79.4418582
128 Robert St,M5S 2K3,Toronto,43.660996,-79.40338059999999
102 Edwin Ave,M6P 3Z7,Toronto,43.6642847,-79.4554679
94 Glendale Ave,M6R 2T2,Toronto,43.6428767,-79.45153619999999
2081 Davenport Rd,M6N 1C9,Toronto,43.6705451,-79.4610105
53 Arundel Ave,M4K 3A3,Toronto,43.679635,-79.351242
258 Sheldrake Blvd,M4P 2B6,Toronto,43.71644879999999,-79.3920649
101B Walmer Rd,M5R 2X6,Toronto,43.6717439,-79.4068382
360 Bloor St W,M5S 1X1,Toronto,43.6667432,-79.4051282
180 Argyle St,M6J 1P6,Toronto,43.6458552,-79.4261164
51 Hastings Ave,M4L 2L1,Toronto,43.66507319999999,-79.3294746
708 1/2 Bloor St W,M4W 1A8,Toronto,43.6706216,-79.3865296
45 McRoberts Ave,M6E 4P3,Toronto,43.6771214,-79.4538036
476 Markham St,M6G 2L3,Toronto,43.6618208,-79.41139539999999
95 Howland Ave,M5R 3B4,Toronto,43.6688282,-79.40971119999999
184 Boardwalk Dr,M4L 3X4,Toronto,43.6679196,-79.30697649999999
35 Longboat Ave,M5A 4C9,Toronto,43.6480915,-79.3644547
469 Bloor St W,M5S 1X9,Toronto,43.6659752,-79.4067809
30 Prospect St,M4X 1C8,Toronto,43.6669905,-79.37012159999999
295 College St,M5T 1S2,Toronto,43.6574935,-79.40119840000001
2784 Yonge St,M4N 2J2,Toronto,43.719141,-79.4013221
15 Marchmount Rd,M6G 2A8,Toronto,43.6744861,-79.4258674
291 Fairlawn Ave,M5M 1T2,Toronto,43.7285659,-79.4140165
208 Oakmount Rd,M6P 2M9,Toronto,43.6593106,-79.4653797
87 Front St E,M5E 1B8,Toronto,43.6487718,-79.3722161
473 Spadina Cres,M5S 2J5,Toronto,43.6592788,-79.3998031
353 Avenue Rd,M4V 2E4,Toronto,43.6807184,-79.3988404
50 Bright St,M5A 3H4,Toronto,43.656266,-79.359764
1814 Dufferin St,M6E 3P6,Toronto,43.6813592,-79.444688
134 Indian Grv,M6P 2H2,Toronto,43.6553397,-79.4591266
155 Campbell Ave,M6P 3V3,Toronto,43.6617877,-79.4480506
59 Austin Ave,M4M 1V7,Toronto,43.6671956,-79.3375564
393 Kingswood Rd,M4E 3P2,Toronto,43.6837112,-79.2871531
513 Palmerston Blvd,M6G 2P2,Toronto,43.6630838,-79.41273629999999
103 South Dr,M4W 1R7,Toronto,43.6767878,-79.3777714
460 Manning Ave,M6G 2V7,Toronto,43.65762429999999,-79.4137117
1405 Lansdowne Ave,M6H 3Z9,Toronto,43.6751008,-79.4498124
431 Sackville St,M4X 1T1,Toronto,43.6669462,-79.3655579
380 Davenport Rd,M4V 1B4,Toronto,43.6771204,-79.40384420000001
319 Ontario St,M5A 2V8,Toronto,43.6599703,-79.36881530000001
303 Davisville Ave,M4S 1H1,Toronto,43.7005387,-79.3849087
35 Edith Dr,M4R 1Y9,Toronto,43.7067597,-79.4028184
106 Crescent Rd,M4W 1T5,Toronto,43.6784761,-79.3831379
4 Oriole Gdns,M4V 1V7,Toronto,43.6913833,-79.3961342
35 John St,M5V 3G6,Toronto,43.6447479,-79.3887017
152 Roxborough Dr,M4W 1X6,Toronto,43.6842096,-79.373352
18 Logan Ave,M4M 1A9,Toronto,43.6546919,-79.3403529
142 Wallace Ave,M6H 1T5,Toronto,43.6630334,-79.44201749999999
324 High Park Ave,M6P 2S8,Toronto,43.664033,-79.4697355
1737 Bathurst St,M5P 3K4,Toronto,43.6988998,-79.4245014
2629A Yonge St,M4P 2J4,Toronto,43.71525810000001,-79.3999498
40 Haslett Ave,M4L 3R2,Toronto,43.6737791,-79.3066764
516 Briar Hill Ave,M5N 1M9,Toronto,43.7104483,-79.4160782
175A Danforth Ave,M4K 1N2,Toronto,43.6762989,-79.356495
153 Rushton Rd,M6G 3H9,Toronto,43.6783582,-79.4259249
44 Borden St,M5S 2M9,Toronto,43.6581514,-79.4059643
41 Ashburnham Rd,M6H 2K4,Toronto,43.6734091,-79.4431262
2178 Gerrard St E,M4E 2C5,Toronto,43.6837453,-79.3022575
420 Kingston Rd,M4L 1T9,Toronto,43.6768258,-79.30506260000001
83 St Clair Ave E,M4T 1L8,Toronto,43.68848610000001,-79.3904191
12 Sudbury St,M6J,Toronto,43.6415228,-79.4182776
237 Erskine Ave,M4P 1Z6,Toronto,43.7128868,-79.3894718
191 Melrose Ave,M5M 1Y9,Toronto,43.7308408,-79.4132109
696 Bloor St W,M6G 1L4,Toronto,43.6639403,-79.41748849999999
771 Ossington Ave,M6G 3T8,Toronto,43.6631771,-79.42576609999999
30 Vanauley St,M5T 2H4,Toronto,43.6490666,-79.3989522
506 Queen St W,M5V 2B3,Toronto,43.6478645,-79.4014681
220 Broadway Ave,M4P 1V9,Toronto,43.7118541,-79.38872409999999
498 Jones Ave,M4J 3G3,Toronto,43.6764486,-79.3389148
185 Bayview Ave,M5A 0G4,Toronto,43.6552143,-79.3533951
104 John St,M5H 1X9,Toronto,43.64721919999999,-79.3899943
294 Rhodes Ave,M4L 3A3,Toronto,43.67342740000001,-79.3208968
36 Lola Rd,M5P 1E4,Toronto,43.7016485,-79.39888909999999
1874 Bloor St W,M6P 3K7,Toronto,43.6539957,-79.4646315
208 Indian Grv,M6P 2H2,Toronto,43.6571852,-79.46010729999999
651 Logan Ave,M4K 3C4,Toronto,43.6717411,-79.346989
553 Roxton Rd,M6G 3R5,Toronto,43.6620554,-79.4241617
9 Thurloe Ave,M4S 2L3,Toronto,43.702547,-79.3893578
9 Waterloo Ave,M6J 1P8,Toronto,43.6454493,-79.4290176
461 Eglinton Ave E,M4P 1M8,Toronto,43.709777,-79.3823281
554 Runnymede Rd,M6S 2Z7,Toronto,43.6618611,-79.4808688
88 Wells St,M5R 1P3,Toronto,43.67082389999999,-79.4108766
135 Hammersmith Ave,M4E 2W5,Toronto,43.6720371,-79.2945209
312 Gladstone Ave,M6J 3L6,Toronto,43.6519515,-79.43089549999999
83 Fern Ave,M6R 1K2,Toronto,43.6451541,-79.44426229999999
227 Withrow Ave,M4K 1E3,Toronto,43.6714771,-79.3441661
35 Northumberland St,M6H 1R2,Toronto,43.66234040000001,-79.4286091
111 Lyall Ave,M4E 1W6,Toronto,43.6818247,-79.2912169
74B Huron St,M5T 2A7,Toronto,43.6537551,-79.3964951
80 Glenforest Rd,M4N 1Z9,Toronto,43.7309349,-79.400954
53 Woodside Ave,M6P 1L9,Toronto,43.658245,-79.4765209
25 Triller Ave,M6K 3B7,Toronto,43.6383054,-79.4431494
67 Callender St,M6R 2H2,Toronto,43.6414694,-79.443066
176 Montrose Ave,M6J 2T9,Toronto,43.6547482,-79.4178426
256 Glen Manor Dr W,M4E 2Y2,Toronto,43.6748325,-79.29551889999999
52 Gristmill Lane,M5A 3C4,Toronto,43.6500707,-79.35982709999999
265A Evelyn Ave,M6P 2Z8,Toronto,43.6634026,-79.4755148
285 Silver Birch Ave,M4E 3L6,Toronto,43.6793012,-79.2874283
45 Oakcrest Ave,M4C 1B4,Toronto,43.6832399,-79.3105496
1359 Dundas St W,M6J 1Y3,Toronto,43.6493445,-79.4275979
497 Brunswick Ave,M5R 2Z6,Toronto,43.6729034,-79.40978319999999
135 Stephenson Ave,M4C 1G2,Toronto,43.68677400000001,-79.30234930000002
68 Armadale Ave,M6S 3X2,Toronto,43.6471026,-79.48205519999999
32 McGill St,M5B 1H2,Toronto,43.6603613,-79.38118709999999
703 Bloor St W,M6G 1L5,Toronto,43.6634142,-79.41756529999999
19 Spruce St,M5A 2H6,Toronto,43.6631975,-79.3665711
185 McRoberts Ave,M6E 4P3,Toronto,43.68042670000001,-79.4551424
117 Glenayr Rd,M5P 3C1,Toronto,43.6940242,-79.4184353
135 Cowan Ave,M6K 2N1,Toronto,43.6376453,-79.4315302
55 Ravina Cres,M4J 3L9,Toronto,43.6784336,-79.3379824
3 Hammersmith Ave,M4E 2W3,Toronto,43.6686139,-79.2932294
426 Russell Hill Rd,M5P 2S3,Toronto,43.6942104,-79.4119448
84 Scott St,M5E,Toronto,43.6486874,-79.3765317
10 Poucher St,M4J 2Y9,Toronto,43.6702068,-79.3404169
665 Rhodes Ave,M4J 4X5,Toronto,43.6812864,-79.3237917
177B Caledonia Rd,M6E 4S8,Toronto,43.6808902,-79.45666279999999
23 Neville Park Blvd,M4E 3P5,Toronto,43.6730663,-79.28185309999999
281 Dundas St E,M5A 1Z8,Toronto,43.6581457,-79.3714517
68 Elmer Ave,M4L 3R7,Toronto,43.6717421,-79.30489039999999
157-159 Jane St,M6S 3Y8,Toronto,43.6535148,-79.4860467
591 College St,M6G 1B2,Toronto,43.65514700000001,-79.413513
112 Durie St,M6S 1N9,Toronto,43.6501878,-79.47805600000001
24 Endean Ave,M4M 1W6,Toronto,43.6690034,-79.3340683
55 Perth Ave,M6R 2C1,Toronto,43.6560415,-79.44785279999999
41 O'Hara Ave,M6K 2P9,Toronto,43.6429011,-79.43455519999999
112 Winona Dr,M6G 3S7,Toronto,43.6778354,-79.43181849999999
173 Glengarry Ave,M5M 1E1,Toronto,43.7238114,-79.41115099999999
1307 Dufferin St,M6H 4C2,Toronto,43.6680017,-79.4385736
35 Mann Ave,M4S 2Y2,Toronto,43.7096684,-79.37763939999999
13 Walder Ave,M4P 2R4,Toronto,43.7110554,-79.3814227
50 Fairleigh Cres,M6C 3R9,Toronto,43.70096239999999,-79.43972509999999
30 Shaftesbury Ave,M4T 1A1,Toronto,43.6823841,-79.3903717
30 Severn St,M4W 1M7,Toronto,43.6734798,-79.38629829999999
474 Dufferin St,M6K 2A5,Toronto,43.6454546,-79.4301234
248 Sterling Rd,M6R 2B9,Toronto,43.6562115,-79.4471926
176 Dawlish Ave,M4N 1H5,Toronto,43.722398,-79.3914071
202 Roxton Rd,M6J 2Y5,Toronto,43.6540273,-79.42146699999999
25 Fairmount Cres,M4L 2H3,Toronto,43.6775268,-79.3133869
54 Shudell Ave,M4J 1C7,Toronto,43.6757486,-79.335929
6 Hillhurst Blvd,M4R 1K4,Toronto,43.7128036,-79.4095674
29 Greenwood Ave,M4L 2P5,Toronto,43.66569579999999,-79.32559660000001
387 Manning Ave,M6G 2V6,Toronto,43.65649020000001,-79.41275809999999
470 Palmerston Blvd,M6G 2P1,Toronto,43.661597,-79.4126923
55 Yonge St,M5E 1J3,Toronto,43.6484488,-79.3770634
57 Regent St,M5A 3N7,Toronto,43.6589965,-79.3639956
88 Lyndhurst Ave,M5R 2Z7,Toronto,43.6799367,-79.4127122
80 Bedford Rd,M5R 2K2,Toronto,43.6709893,-79.3987643
394 Spadina Rd,M5P 2W2,Toronto,43.68797989999999,-79.4127312
473A Church St,M4Y 2C5,Toronto,43.6645246,-79.3802096
6 Hazelbrae Rd,M6S 1H2,Toronto,43.6466505,-79.4824007
8 Whitney Ave,M4W 2A8,Toronto,43.6838927,-79.3720313
30 Dingwall Ave,M4J 1C3,Toronto,43.6739749,-79.3421831
59 Beech Ave,M4E 3H3,Toronto,43.6721065,-79.2872182
416 Davisville Ave,M4S 1H6,Toronto,43.7018652,-79.38042170000001
236 Rushton Rd,M6G 3J5,Toronto,43.68021090000001,-79.4275292
209 Hanson St,M4C 1A7,Toronto,43.6809493,-79.31666980000001
1031 Dufferin St,M6H 4B5,Toronto,43.6606347,-79.435439
276 Silver Birch Ave,M4E 3L5,Toronto,43.6791227,-79.2879897
894 Queen St E,M4M 1J3,Toronto,43.6605642,-79.3431013
45 Brickworks Lane,M6N 5H8,Toronto,43.6734546,-79.4669366
48 Uxbridge Ave,M6N 2Y2,Toronto,43.6690579,-79.45669300000002
580 Davenport Rd,M5R 1K9,Toronto,43.6770178,-79.41114089999999
17 Hewitt Ave,M6R 1Y4,Toronto,43.652204,-79.4523962
291 Belsize Dr,M4S 1M7,Toronto,43.7033651,-79.3824126
97 Bocastle Ave,M4N 2S5,Toronto,43.7332809,-79.4016985
225 Wellington St W,M5V 3G7,Toronto,43.6451163,-79.38882269999999
98 Caithness Ave,M4J 3Y1,Toronto,43.6838347,-79.3362468
183 Marion St,M6R 1E9,Toronto,43.64059959999999,-79.4486627
40 Harvie Ave,M6E 4K3,Toronto,43.6777271,-79.4506287
